Date,Open,High,Low,Close,Volume
2007-10-17,17114.19,17114.19,16795.74,16955.31,1341144192
2007-10-18,16974.68,17147.73,16974.68,17106.08,1023309888
2007-10-19,16965,16965,16711.57,16814.36,997695488
2007-10-22,16563.57,16563.57,16264.7,16438.47,1085652480
2007-10-23,16486.71,16554.91,16416.91,16450.58,793108224
2007-10-24,16518,16578.58,16330.33,16358.38,973984768
2007-10-25,16368.01,16438.57,16199.01,16284.16,990602688
2007-10-26,16358.61,16505.63,16348.86,16505.63,978104000
2007-10-29,16613.3,16774.17,16613.3,16698.08,1075393408
2007-10-30,16655.31,16682.86,16492.56,16651,1333812480
2007-10-31,16620.58,16738.98,16552.53,16737.63,1306075520
2007-11-01,16812.9,16887.03,16795.55,16870.4,1325567616
2007-11-02,16647.4,16654.73,16484.53,16517.48,1324827264
2007-11-05,16458.14,16458.14,16211.79,16268.91,1275448960
2007-11-06,16152.58,16353.92,16144.4,16249.62,1258696320
2007-11-07,16325.17,16326.58,16081.03,16096.67,1229922304
2007-11-08,15889.03,15891.23,15626.05,15771.57,1454646272
2007-11-09,15675.48,15834.96,15566.12,15583.41,1447807104
2007-11-12,15377.37,15386.79,14998.5,15197.08,1435012608
2007-11-13,15148.16,15235.55,14988.76,15126.62,1345899008
2007-11-14,15311.37,15504.99,15287.25,15499.55,1243964416
2007-11-15,15536.34,15587.3,15396.29,15396.29,1156938496
2007-11-16,15238.73,15238.73,15030.01,15154.61,1033102848
2007-11-19,15177.16,15302.75,15040.09,15042.55,1131715584
2007-11-20,14868.98,15222.24,14751.26,15211.51,1652414720
2007-11-21,15113.83,15154.3,14770.21,14837.66,1358187904
2007-11-22,14726.62,15000.17,14669.84,14888.76,1472993280
2007-11-26,14921.57,15295.21,14912.83,15135.21,1292081280
2007-11-27,14953.92,15312.54,14801.87,15222.84,1430587008
2007-11-28,15271.13,15280.91,15089.34,15153.78,1244727552
2007-11-29,15339.61,15555.04,15339.61,15513.74,1177903232
2007-11-30,15520.53,15751.2,15520.53,15680.66,1582486144
2007-12-03,15747.46,15799.69,15577.69,15628.96,1238008832
2007-12-04,15613.88,15683.17,15446.46,15480.19,1084578176
2007-12-05,15418.95,15621.54,15365.38,15608.87,1209400448
2007-12-06,15782.4,15898.25,15740.94,15874.08,1108281472
2007-12-07,15992.24,16107.65,15948.54,15956.37,1311136640
2007-12-10,16007.33,16017.13,15826.25,15924.38,986631296
2007-12-11,16003.08,16075.61,15972.45,16044.71,917995648
2007-12-12,15828.65,15963.42,15700.15,15932.25,1312579200
2007-12-13,15818.48,15833.09,15532.53,15536.51,1243100544
2007-12-14,15547.19,15697.04,15433.76,15514.5,1793063552
2007-12-17,15433.29,15508.5,15219.07,15249.79,1030842112
2007-12-18,15099.2,15301.69,15004.41,15207.86,1268038144
2007-12-19,15165.08,15267.75,15030.5,15030.5,1086839168
2007-12-20,15151.37,15161.66,15017.96,15031.59,995159104
2007-12-21,15044.34,15275.61,14998,15257,1252922240
2007-12-25,15441.33,15583.38,15441.33,15552.58,838650560
2007-12-26,15613.96,15653.54,15559.46,15653.54,881885056
2007-12-27,15616.41,15628.3,15535.5,15564.69,876898624
2007-12-28,15413.37,15413.37,15240.96,15307.78,562161728
2008-01-04,15155.73,15156.66,14542.58,14691.41,917420864
2008-01-07,14549.37,14667.84,14438.61,14500.54,1301750784
2008-01-08,14429.29,14547.79,14365.86,14528.66,1358202880
2008-01-09,14364.71,14602.65,14271.57,14599.16,1437460864
2008-01-10,14546.32,14584.73,14388.11,14388.11,1203243776
2008-01-11,14419.42,14447.49,14096.54,14110.79,1622568576
2008-01-15,14134.91,14224,13915.15,13972.62,1527337472
2008-01-16,13796.73,13841.92,13500.58,13504.5,1885303936
2008-01-17,13596.37,13803.08,13472.45,13783.45,1787158528
2008-01-18,13577.5,13902.63,13365.32,13861.29,1776535936
2008-01-21,13701.42,13704.65,13320.5,13325.94,1372985984
2008-01-22,13125.23,13125.23,12572.67,12573.04,1836267648
2008-01-23,12756.3,13063.78,12619.78,12829.05,1648872704
2008-01-24,12952.5,13134.76,12952.5,13092.78,1746872832
2008-01-25,13258.76,13647.16,13248.88,13629.16,1627372032
2008-01-28,13482.83,13501.86,13087.91,13087.91,1390005632
2008-01-29,13246.69,13506.8,13224.66,13478.86,1336456832
2008-01-30,13500.51,13514.12,13271.12,13345.03,1394841600
2008-01-31,13227.48,13622.67,13154.76,13592.46,1519576192
2008-02-01,13517.74,13648.38,13444.08,13497.16,1326961536
2008-02-04,13642.59,13889.24,13642.59,13859.7,1218398976
2008-02-05,13806.16,13821.91,13665.63,13745.5,1229416576
2008-02-06,13548.53,13552.19,13099.24,13099.24,1657943552
2008-02-07,13077.25,13244.19,12972.54,13207.15,1523022464
2008-02-08,13143.08,13279.51,12997.87,13017.24,1595433600
2008-02-12,12998.87,13138.28,12923.41,13021.96,1374934528
2008-02-13,13162.95,13240.25,13036.62,13068.29,1307222912
2008-02-14,13254.58,13626.45,13251.86,13626.45,1352668160
2008-02-15,13508.53,13666.67,13356.38,13622.55,1438768896
2008-02-18,13627.3,13822.45,13627.3,13635.4,1377751296
2008-02-19,13761.75,13853.21,13691.87,13757.91,1355765632
2008-02-20,13729.75,13729.75,13310.37,13310.37,1489586816
2008-02-21,13462.71,13783.96,13439.58,13688.28,1335767552
2008-02-22,13530.19,13540.62,13378.71,13500.46,1337677056
2008-02-25,13612.3,13969.17,13612.3,13914.57,1403237760
2008-02-26,14036.88,14053.84,13803.46,13824.71,1240190592
2008-02-27,14007.32,14105.46,13956.44,14031.29,1187004288
2008-02-28,13877.87,13962.29,13794.71,13925.5,1107049984
2008-02-29,13735.44,13738.55,13533.25,13603.01,1172259584
2008-03-03,13412.87,13413.62,12992.17,12992.17,1328766848
2008-03-04,13080.29,13110.38,12883.07,12992.28,1291980672
2008-03-05,12973.03,13044,12919.8,12972.05,1200709888
2008-03-06,13068.88,13365.21,13050.54,13215.41,1239256192
2008-03-07,13024.61,13024.61,12744.51,12782.79,1328397568
2008-03-10,12716.83,12777.07,12527.07,12532.12,1407785472
2008-03-11,12392.3,12674.88,12352.79,12658.28,1509430912
2008-03-12,12841.87,13071.21,12799.41,12861.12,1291347968
2008-03-13,12741.25,12772.37,12351.71,12433.44,1301982464
2008-03-14,12509.8,12582.57,12167.08,12241.59,2124392832
2008-03-17,12089.03,12132.69,11691,11787.5,1575755904
2008-03-18,11828.99,11995.05,11793.59,11964.16,1439433856
2008-03-19,12142.33,12374.75,12142.33,12260.44,1299828480
2008-03-21,12331.63,12496.41,12308.03,12482.57,1120457216
2008-03-24,12473.05,12582.46,12438.2,12480.08,983692992
2008-03-25,12639.74,12791.24,12572.76,12745.21,1177367808
2008-03-26,12648.96,12711.78,12591,12706.62,978498368
2008-03-27,12618.41,12621.55,12475.87,12604.58,1045628608
2008-03-28,12594.33,12874.45,12507.67,12820.46,1125922688
2008-03-31,12709.28,12709.28,12430.62,12525.54,1146907648
2008-04-01,12539.79,12779.13,12521.83,12656.41,1050998272
2008-04-02,12836.41,13189.36,12836.41,13189.36,1288305920
2008-04-03,13190.16,13389.9,13137.09,13389.9,1283135616
2008-04-04,13286.34,13360.8,13220,13293.21,1090108544
2008-04-07,13240.55,13485.9,13228.86,13450.23,1128776320
2008-04-08,13373.96,13402.91,13225.75,13250.42,988064704
2008-04-09,13295.16,13348.37,12998.54,13111.88,1062626880
2008-04-10,13029.8,13062.46,12898.49,12945.29,1156933120
2008-04-11,13061.76,13329.4,13040.34,13323.73,1331961088
2008-04-14,13132.66,13132.66,12858.62,12917.5,893581440
2008-04-15,12952.65,13052.82,12875.91,12990.58,1010548544
2008-04-16,13130.66,13222.42,13112.07,13146.12,1097615872
2008-04-17,13315.83,13495.94,13313.05,13398.29,1140962304
2008-04-18,13426.25,13485.04,13323.74,13476.45,928712512
2008-04-21,13639.84,13739.44,13639.76,13696.54,1130509184
2008-04-22,13587.5,13608.16,13519.12,13547.82,921737088
2008-04-23,13455.55,13717.04,13449.04,13579.16,997784512
2008-04-24,13613.83,13654.78,13497.16,13540.87,985471104
2008-04-25,13614.53,13886.37,13614.53,13863.46,1134826240
2008-04-28,13907.96,14003.28,13745.61,13894.37,1179637120
2008-04-30,13802.94,13976.09,13766.24,13849.99,1276966656
2008-05-01,13802.58,13884.62,13727.07,13766.86,1003012608
2008-05-02,13944.25,14072.91,13944.25,14049.25,1025495552
2008-05-07,14147.57,14208.66,14022.79,14102.48,1276428544
2008-05-08,14008.19,14036.3,13930.28,13943.25,1087554944
2008-05-09,13941.29,13946.5,13639.99,13655.33,1178172672
2008-05-12,13565.91,13793.41,13540.67,13743.36,927231424
2008-05-13,13814.38,13976.91,13734.5,13953.73,1173747968
2008-05-14,13961.96,14121.94,13877.4,14118.54,1275762688
2008-05-15,14167.01,14352.83,14167.01,14251.74,1449078912
2008-05-16,14363.62,14392.53,14194.91,14219.48,1315092224
2008-05-19,14294.51,14343.19,14219.08,14269.61,1228751872
2008-05-20,14220.12,14286.66,14121.91,14160.08,1476815744
2008-05-21,14002.51,14041.24,13847.17,13926.29,1475743872
2008-05-22,13772.65,13984.8,13658.01,13978.46,1462904960
2008-05-23,13945.09,14157.24,13925.37,14012.2,1328713984
2008-05-26,13875.98,13883.5,13670.91,13690.19,1071501888
2008-05-27,13750.82,13931.23,13750.82,13893.3,891943168
2008-05-28,13937.13,13979.38,13665.57,13709.44,1217132800
2008-05-29,13832.65,14147.88,13832.65,14124.46,1176344320
2008-05-30,14195.66,14366.62,14192.16,14338.54,1485480832
2008-06-02,14342.96,14461.03,14189.96,14440.13,1362091648
2008-06-03,14275.61,14289.46,14127.75,14209.16,1375085824
2008-06-04,14270.07,14435.57,14250.11,14435.57,1559182848
2008-06-05,14392.58,14392.58,14262.01,14341.12,1376260224
2008-06-06,14530.36,14601.26,14489.44,14489.44,1401949056
2008-06-09,14275.33,14278.83,14117.79,14181.37,1121831296
2008-06-10,14281.36,14308.88,13983.55,14021.16,1094113664
2008-06-11,14137.54,14194.48,13993.57,14183.48,1193108608
2008-06-12,14010.32,14010.32,13826.07,13888.59,1206310144
2008-06-13,14011.12,14041.33,13810.37,13973.73,2087673728
2008-06-16,14118.23,14369.08,14103.5,14354.37,1086102016
2008-06-17,14387,14387,14299.66,14348.37,1003056704
2008-06-18,14301.36,14469.99,14301.36,14452.82,1012628352
2008-06-19,14324.71,14324.71,14069.16,14130.16,1202628992
2008-06-20,14171.01,14190,13903.21,13942.08,1173523840
2008-06-23,13769.44,13920.75,13667.83,13857.46,1062365184
2008-06-24,13766.28,13877.49,13738.38,13849.55,909929088
2008-06-25,13820.78,13833.23,13635.67,13829.91,1099442432
2008-06-26,13845.41,13950.55,13798.04,13822.32,1029431168
2008-06-27,13605.25,13605.55,13453.34,13544.36,1161284224
2008-06-30,13584.5,13598.48,13454.28,13481.37,1135512192
2008-07-01,13514.86,13576.41,13448.34,13463.2,1128931584
2008-07-02,13489.87,13489.87,13247.04,13286.37,1240467968
2008-07-03,13161.78,13326.95,13118.88,13265.4,1395390848
2008-07-04,13285.49,13288.54,13135.46,13237.88,1069282304
2008-07-07,13212.79,13409.29,13169.54,13360.04,974451456
2008-07-08,13286.5,13294.96,12984.54,13033.09,1109219968
2008-07-09,13169.88,13284.65,13038.76,13052.12,1110638976
2008-07-10,12934.3,13139.84,12930.32,13067.21,1075518336
2008-07-11,13063.5,13164.09,12918.21,13039.69,1293681920
2008-07-14,13022.29,13185.9,12969.92,13010.16,1114801280
2008-07-15,12902.12,12902.12,12715.8,12754.55,1073780224
2008-07-16,12725.12,12815.4,12671.33,12760.79,1103424000
2008-07-17,12889.79,12929.74,12852.92,12887.95,994608768
2008-07-18,12976.21,12999.63,12762.33,12803.7,1016102592
2008-07-22,12944.55,13184.96,12921.01,13184.96,1016776128
2008-07-23,13259.65,13388.62,13238.54,13312.92,1134063616
2008-07-24,13411.28,13603.3,13393.57,13603.3,1140176896
2008-07-25,13452.37,13469.83,13324.21,13334.75,973527360
2008-07-28,13407.36,13468.94,13327.12,13353.78,854761024
2008-07-29,13220.33,13220.33,13018.21,13159.45,965135872
2008-07-30,13267.37,13372.28,13264.08,13367.79,1007248192
2008-07-31,13410.4,13467.66,13256.37,13376.8,1254509184
2008-08-01,13276.57,13294.16,13039.21,13094.58,1233254272
2008-08-04,13083.28,13113.94,12910.16,12933.17,1313509632
2008-08-05,12957,13049.58,12893.33,12914.66,1319431936
2008-08-06,13059.42,13295.5,13048.96,13254.88,1379840000
2008-08-07,13257.99,13257.99,13034.15,13124.99,1225733760
2008-08-08,13026.53,13259.73,12962.82,13168.41,1424467328
2008-08-11,13259.46,13468.8,13259.46,13430.91,1016486656
2008-08-12,13397.99,13420.09,13276.15,13303.59,1136134912
2008-08-13,13205.63,13205.63,12953.33,13023.04,1119857408
2008-08-14,12942.61,13090.67,12926.98,12956.79,1042943936
2008-08-15,12991.91,13029.58,12952.21,13019.41,845601792
2008-08-18,12971.49,13270.37,12934.21,13165.45,1040867136
2008-08-19,13016.5,13016.5,12782.09,12865.04,950254720
2008-08-20,12753.98,12923.66,12753.98,12851.69,1002234752
2008-08-21,12885.33,12885.33,12723.83,12752.21,962414528
2008-08-22,12727.37,12732.69,12631.94,12666.04,784272832
2008-08-25,12797.54,12949.33,12797.54,12878.66,760605824
2008-08-26,12711.03,12801.21,12656.08,12778.71,777226688
2008-08-27,12734.38,12783.62,12681.98,12752.96,800548672
2008-08-28,12827.71,12847.46,12718.53,12768.25,816984704
2008-08-29,12925.45,13079.37,12918.49,13072.87,1081490816
2008-09-01,12936.8,12940.54,12834.17,12834.17,796845376
2008-09-02,12779.88,12920.51,12491.07,12609.46,1148810112
2008-09-03,12703.36,12767.5,12647.29,12689.58,1197727488
2008-09-04,12627.63,12660.57,12514.25,12557.66,1337299456
2008-09-05,12385.65,12385.65,12163.33,12212.23,1406941056
2008-09-08,12359.92,12671.75,12352.34,12624.46,1177152384
2008-09-09,12529.96,12529.96,12335.74,12400.65,1060925248
2008-09-10,12249.13,12404.66,12159.96,12346.62,1372677376
2008-09-11,12237.52,12259.02,12081.51,12102.5,1168964608
2008-09-12,12256.78,12277.57,12059.09,12214.76,1741598592
2008-09-16,12028.45,12028.45,11551.4,11609.72,1649461120
2008-09-17,11737.62,11880.03,11708.7,11749.79,1380132864
2008-09-18,11576.94,11577.88,11301.46,11489.3,1447643136
2008-09-19,11631.6,11920.86,11615.2,11920.86,1631664896
2008-09-22,12037.89,12263.95,12037.89,12090.59,1317957248
2008-09-24,12031.98,12115.03,11904.6,12115.03,1318205312
2008-09-25,11925.71,12025.41,11835.28,12006.53,974188800
2008-09-26,12026.34,12082.64,11788.73,11893.16,1150702976
2008-09-29,11883.25,12062.67,11721.05,11743.61,1047735808
2008-09-30,11565.7,11565.7,11160.83,11259.86,1447020288
2008-10-01,11396.61,11456.64,11314.28,11368.26,1235765248
2008-10-02,11423.13,11452.39,11143.79,11154.76,1378560768
2008-10-03,11052.1,11099.73,10938.14,10938.14,1563110016
2008-10-06,10817.27,10839.5,10374.38,10473.09,1643799296
2008-10-07,10328.54,10363.14,9916.21,10155.9,1918512256
2008-10-08,10011.64,10011.64,9159.81,9203.32,1839493376
2008-10-09,9168.16,9443.45,9100.93,9157.49,1914473088
2008-10-10,9016.34,9016.34,8115.41,8276.43,2205485312
2008-10-14,8407.94,9455.62,8407.94,9447.57,1560909056
2008-10-15,9390.5,9601.3,9269.49,9547.47,1598432768
2008-10-16,9400.85,9400.85,8458.45,8458.45,1656787584
2008-10-17,8579.57,8763.71,8539.51,8693.82,1520435328
2008-10-20,8775.24,9038.45,8687.7,9005.59,1475838592
2008-10-21,9139.26,9358.51,9135.41,9306.25,1355391872
2008-10-22,9198.14,9198.14,8674.69,8674.69,1392002944
2008-10-23,8547.79,8547.79,8016.61,8460.98,1937349120
2008-10-24,8391.04,8391.04,7647.07,7649.08,1713474176
2008-10-27,7568.36,7878.97,7141.27,7162.9,2122834048
2008-10-28,7143.34,7626.42,6994.9,7621.92,2084231168
2008-10-29,7741.52,8211.9,7741.52,8211.9,1995762816
2008-10-30,8269.71,9030.85,8269.71,9029.76,1979392128
2008-10-31,8958.22,9012.31,8576.98,8576.98,1851494016
2008-11-04,8702.77,9142.29,8699.77,9114.6,1505482368
2008-11-05,9224.05,9521.24,9216.3,9521.24,1857633152
2008-11-06,9373.65,9380.3,8806.71,8899.14,1565478400
2008-11-07,8774.49,8868.1,8266.09,8583,1870188544
2008-11-10,8711.99,9106.29,8711.99,9081.43,1425400320
2008-11-11,8965.29,9056.31,8704.56,8809.3,1400306432
2008-11-12,8694.91,8782.48,8574.2,8695.51,1356764032
2008-11-13,8564.47,8564.47,8148.3,8238.64,1460571520
2008-11-14,8378.13,8689.85,8378.13,8462.39,1370721280
2008-11-17,8366.88,8767.98,8218.82,8522.58,1304492672
2008-11-18,8415.6,8440.41,8302.24,8328.41,1250376192
2008-11-19,8309.35,8370.09,8115.71,8273.22,1250473600
2008-11-20,8149.77,8149.79,7703.04,7703.04,1362281472
2008-11-21,7600.35,7994.68,7406.18,7910.79,1634291456
2008-11-25,8026.06,8356.83,8025.69,8323.93,1363161344
2008-11-26,8229.72,8317.83,8149.56,8213.22,1050752256
2008-11-27,8311.24,8458.68,8300.49,8373.39,1035051520
2008-11-28,8400.05,8518.13,8336.57,8512.27,1294676352
2008-12-01,8464.36,8464.36,8307.28,8397.22,963457152
2008-12-02,8266.32,8266.32,7863.69,7863.69,1228831488
2008-12-03,7965.31,8056.38,7889.82,8004.1,1095749376
2008-12-04,8030.2,8107.69,7849.84,7924.24,1340037248
2008-12-05,7975.05,8024.33,7908.65,7917.51,1242011520
2008-12-08,7970.69,8358.27,7959.01,8329.05,1203676800
2008-12-09,8362.37,8499.6,8314.85,8395.87,1267158656
2008-12-10,8376,8704.92,8376,8660.24,1355316480
2008-12-11,8642.26,8720.55,8519.11,8720.55,1405191296
2008-12-12,8599.12,8610.73,8087.99,8235.87,2015428480
2008-12-15,8349.85,8700.17,8349.85,8664.66,1117230720
2008-12-16,8608.4,8634.26,8471.24,8568.02,1091832960
2008-12-17,8658.22,8741.24,8425.66,8612.52,1283737856
2008-12-18,8565.16,8728.36,8534.84,8667.23,1191880960
2008-12-19,8640.22,8743.22,8570.56,8588.52,1132367488
2008-12-22,8602.5,8751.18,8593.76,8723.78,937976768
2008-12-24,8630.25,8631.83,8476.69,8517.1,837435904
2008-12-25,8531.51,8599.5,8531.16,8599.5,529213376
2008-12-26,8642.14,8740.76,8611.36,8739.52,667228288
2008-12-29,8726.31,8763.67,8638.6,8747.17,734385536
2008-12-30,8716.28,8859.56,8702.95,8859.56,551437760
2009-01-05,8991.21,9127.38,8987.36,9043.12,773133504
2009-01-06,9130.01,9171.03,9029.94,9080.84,1440851200
2009-01-07,9133.8,9325.35,9106.05,9239.24,1909829120
2009-01-08,9143.21,9148.83,8876.42,8876.42,1367751808
2009-01-09,8932.71,8956.85,8773.2,8836.8,1250910464
2009-01-13,8732.63,8732.93,8405.5,8413.91,1238652160
2009-01-14,8425.75,8516.07,8359.16,8438.45,1201797760
2009-01-15,8309.38,8309.38,7997.73,8023.31,1413503872
2009-01-16,8125.2,8283.91,8067.47,8230.15,1263289856
2009-01-19,8318.26,8351.68,8221.84,8256.85,941374528
2009-01-20,8187.14,8190.42,7962.46,8065.79,1145968256
2009-01-21,7949.96,8009.22,7829.3,7901.64,1299368448
2009-01-22,7988.3,8051.74,7809.89,8051.74,1268449536
2009-01-23,7965.41,7965.41,7745.25,7745.25,1087153920
2009-01-26,7714.26,7807.16,7671.04,7682.14,1036313152
2009-01-27,7782.9,8115.15,7782.07,8061.07,1384560256
2009-01-28,8052.25,8171.63,7936.59,8106.29,1239922944
2009-01-29,8201.16,8305.38,8138.99,8251.24,1435767168
2009-01-30,8142.88,8142.88,7922.39,7994.05,1352725376
2009-02-02,7908.51,7955.75,7795.27,7873.98,1476531456
2009-02-03,7862.95,8084.41,7800.8,7825.51,1620857472
2009-02-04,7897.24,8084.97,7863.65,8038.94,1421588096
2009-02-05,7985.53,8093.96,7901.04,7949.65,1570043264
2009-02-06,8054.27,8169.04,8033.24,8076.62,1352935680
2009-02-09,8178.07,8257.71,7969.03,7969.03,1291238016
2009-02-10,8066.94,8124.79,7917.27,7945.94,1254489344
2009-02-12,7842.53,7862.52,7685.68,7705.36,1338507520
2009-02-13,7789.35,7887.74,7730.27,7779.4,1350708352
2009-02-16,7732.68,7804.24,7694.73,7750.17,1011060672
2009-02-17,7690.13,7710.43,7615.94,7645.51,1094816768
2009-02-18,7539.96,7565.79,7479.18,7534.44,1369100416
2009-02-19,7604.22,7642.69,7537.56,7557.65,1285429248
2009-02-20,7544.07,7554.7,7382.33,7416.38,1276130432
2009-02-23,7314.3,7417.18,7209.43,7376.16,1466025472
2009-02-24,7266.68,7270.9,7155.16,7268.56,1344708480
2009-02-25,7368.44,7471.03,7330.44,7461.22,1508087040
2009-02-26,7470.6,7599.81,7433.06,7457.93,1293503616
2009-02-27,7463.42,7589.77,7414.4,7568.42,1263779584
2009-03-02,7454.28,7454.28,7234.96,7280.15,1114428416
2009-03-03,7177.79,7288.14,7088.47,7229.72,1320677248
2009-03-04,7146.71,7320.65,7104.63,7290.96,1446422784
2009-03-05,7336.02,7532.87,7336.02,7433.49,1679763200
